accuracy,model,group
0.8067,lgbm,FE
0.79665,lgbm,FE
0.77207,lgbm,FE
0.80447,lgbm,FE
0.79665,lgbm,FE
0.80223,lgbm,FE
0.79888,lgbm,FE
0.8,lgbm,FE
0.77095,lgbm,FE
0.79441,lgbm,FE
0.78659,lgbm,FE
0.79441,lgbm,FE
0.79218,lgbm,FE
0.79665,lgbm,FE
0.79888,lgbm,FE
0.79218,lgbm,FE
0.79218,lgbm,FE
0.79441,lgbm,FE
0.81341,lgbm,FE
0.81006,lgbm,FE
0.81341,lgbm,FE
0.80894,lgbm,FE
0.81453,lgbm,FE
0.81006,lgbm,FE
0.8067,lgbm,FE
0.81453,lgbm,FE
0.81788,lgbm,FE
0.8067,lgbm,FE
0.8,lgbm,FE
0.79777,lgbm,FE
0.79777,lgbm,FE
0.8,lgbm,FE
0.79553,lgbm,FE
0.79777,lgbm,FE
0.8,lgbm,FE
0.79777,lgbm,FE
0.79777,lgbm,FE
0.79777,lgbm,FE
0.76983,lgbm,FE
0.80447,lgbm,FE
0.79888,lgbm,FE
0.80894,lgbm,FE
0.79888,lgbm,FE
0.79888,lgbm,FE
0.80335,lgbm,FE
0.80112,lgbm,FE
0.79888,lgbm,FE
0.8067,lgbm,FE
0.79553,lgbm,FE
0.79106,lgbm,FE
0.7933,lgbm,FE
0.79553,lgbm,FE
0.7933,lgbm,FE
0.80559,lgbm,FE
0.8,lgbm,FE
0.80559,lgbm,FE
0.80559,lgbm,FE
0.79777,lgbm,FE
0.80447,lgbm,FE
0.80559,lgbm,FE
0.79777,lgbm,FE
0.8,lgbm,FE
0.80559,lgbm,FE
0.79218,lgbm,FE
0.79218,lgbm,FE
0.78883,lgbm,FE
0.79218,lgbm,FE
0.7933,lgbm,FE
0.78883,lgbm,FE
0.79441,lgbm,FE
0.79218,lgbm,FE
0.78883,lgbm,FE
0.79218,lgbm,FE
0.77877,lgbm,FE
0.79665,lgbm,FE
0.80112,lgbm,FE
0.78994,lgbm,FE
0.79665,lgbm,FE
0.79888,lgbm,FE
0.79218,lgbm,FE
0.79665,lgbm,FE
0.79777,lgbm,FE
0.79553,lgbm,FE
0.79106,lgbm,FE
0.79441,lgbm,FE
0.78771,lgbm,FE
0.78883,lgbm,FE
0.78883,lgbm,FE
0.80223,lgbm,FE
0.80894,lgbm,FE
0.81006,lgbm,FE
0.80223,lgbm,FE
0.80335,lgbm,FE
0.81006,lgbm,FE
0.80447,lgbm,FE
0.80447,lgbm,FE
0.80894,lgbm,FE
0.80447,lgbm,FE
0.79665,lgbm,FE
0.8,lgbm,FE
0.8,lgbm,FE
0.8,lgbm,FE
0.80559,lgbm,FE
0.80335,lgbm,FE
0.81453,lgbm,FE
0.81229,lgbm,FE
0.80559,lgbm,FE
0.8067,lgbm,FE
0.8,lgbm,FE
0.81341,lgbm,FE
0.81117,lgbm,FE
0.81006,lgbm,FE
0.81117,lgbm,FE
0.81564,lgbm,FE
0.79888,lgbm,FE
0.80223,lgbm,FE
0.79888,lgbm,FE
0.80335,lgbm,FE
0.80447,lgbm,FE
0.80223,lgbm,FE
0.80447,lgbm,FE
0.80447,lgbm,FE
0.80559,lgbm,FE
0.80447,lgbm,FE
0.7933,lgbm,FE
0.79665,lgbm,FE
0.80112,lgbm,FE
0.7933,lgbm,FE
0.79665,lgbm,FE
0.80335,lgbm,FE
0.79777,lgbm,FE
0.80335,lgbm,FE
0.79553,lgbm,FE
0.80447,lgbm,FE
0.7933,lgbm,FE
0.8067,lgbm,FE
0.79553,lgbm,FE
0.80447,lgbm,FE
0.79553,lgbm,FE
0.80447,lgbm,FE
0.80447,lgbm,FE
0.79441,lgbm,FE
0.80559,lgbm,FE
0.80447,lgbm,FE
0.81117,lgbm,FE
0.81341,lgbm,FE
0.81117,lgbm,FE
0.81341,lgbm,FE
0.81006,lgbm,FE
0.81006,lgbm,FE
0.80782,lgbm,FE
0.81006,lgbm,FE
0.81676,lgbm,FE
0.80782,lgbm,FE
0.80223,lgbm,FE
0.8,lgbm,FE
0.80223,lgbm,FE
0.80223,lgbm,FE
0.80447,lgbm,FE
0.80223,lgbm,FE
0.80447,lgbm,FE
0.80559,lgbm,FE
0.80335,lgbm,FE
0.80559,lgbm,FE
0.79441,lgbm,FE
0.79888,lgbm,FE
0.79441,lgbm,FE
0.80447,lgbm,FE
0.79106,lgbm,FE
0.80335,lgbm,FE
0.80335,lgbm,FE
0.79665,lgbm,FE
0.80223,lgbm,FE
0.80559,lgbm,FE
0.80447,lgbm,FE
0.79553,lgbm,FE
0.80223,lgbm,FE
0.8,lgbm,FE
0.80335,lgbm,FE
0.80559,lgbm,FE
0.79888,lgbm,FE
0.80559,lgbm,FE
0.8,lgbm,FE
0.79441,lgbm,FE
0.80112,lgbm,FE
0.79777,lgbm,FE
0.79441,lgbm,FE
0.79777,lgbm,FE
0.79777,lgbm,FE
0.78883,lgbm,FE
0.79441,lgbm,FE
0.7933,lgbm,FE
0.78883,lgbm,FE
0.79665,lgbm,FE
0.7933,lgbm,FE
0.78771,lgbm,FE
0.78994,lgbm,FE
0.78659,lgbm,FE
0.78994,lgbm,FE
0.79441,lgbm,FE
0.79553,lgbm,FE
0.79553,lgbm,FE
0.79665,lgbm,FE
0.79441,lgbm,FE
0.7933,lgbm,FE
0.79106,lgbm,FE
0.79888,lgbm,FE
0.79553,lgbm,FE
0.79441,lgbm,FE
0.79218,lgbm,FE
0.79888,lgbm,FE
0.79441,lgbm,FE
0.7933,lgbm,FE
0.78994,lgbm,FE
0.81564,lgbm,FE
0.81453,lgbm,FE
0.81006,lgbm,FE
0.81564,lgbm,FE
0.80894,lgbm,FE
0.81006,lgbm,FE
0.81676,lgbm,FE
0.81117,lgbm,FE
0.81006,lgbm,FE
0.81117,lgbm,FE
0.79441,lgbm,FE
0.80447,lgbm,FE
0.80335,lgbm,FE
0.80447,lgbm,FE
0.8,lgbm,FE
0.80559,lgbm,FE
0.80782,lgbm,FE
0.80447,lgbm,FE
0.80447,lgbm,FE
0.80447,lgbm,FE
0.80223,lgbm,FE
0.81117,lgbm,FE
0.81117,lgbm,FE
0.81117,lgbm,FE
0.81229,lgbm,FE
0.80894,lgbm,FE
0.8067,lgbm,FE
0.8067,lgbm,FE
0.80894,lgbm,FE
0.81676,lgbm,FE
0.8067,lgbm,FE
0.80112,lgbm,FE
0.79888,lgbm,FE
0.79777,lgbm,FE
0.80112,lgbm,FE
0.79553,lgbm,FE
0.79777,lgbm,FE
0.8,lgbm,FE
0.79665,lgbm,FE
0.79441,lgbm,FE
0.79665,lgbm,FE
0.7676,lgbm,FE
0.8067,lgbm,FE
0.79665,lgbm,FE
0.80335,lgbm,FE
0.8,lgbm,FE
0.80223,lgbm,FE
0.80223,lgbm,FE
0.79888,lgbm,FE
0.8,lgbm,FE
0.80447,lgbm,FE
0.79441,lgbm,FE
0.79218,lgbm,FE
0.79665,lgbm,FE
0.79553,lgbm,FE
0.79441,lgbm,FE
0.81006,lgbm,FE
0.81341,lgbm,FE
0.80894,lgbm,FE
0.81006,lgbm,FE
0.81564,lgbm,FE
0.80894,lgbm,FE
0.81453,lgbm,FE
0.81788,lgbm,FE
0.8067,lgbm,FE
0.81788,lgbm,FE
0.8,lgbm,FE
0.79553,lgbm,FE
0.79777,lgbm,FE
0.79553,lgbm,FE
0.79777,lgbm,FE
0.80894,lgbm,FE
0.79888,lgbm,FE
0.79888,lgbm,FE
0.80447,lgbm,FE
0.8067,lgbm,FE
0.79553,lgbm,FE
0.8,lgbm,FE
0.80559,lgbm,FE
0.80559,lgbm,FE
0.8,lgbm,FE
0.8,lgbm,FE
0.80559,lgbm,FE
0.79777,lgbm,FE
0.8,lgbm,FE
0.80559,lgbm,FE
0.8,lgbm,FE
0.79218,lgbm,FE
0.7933,lgbm,FE
0.78883,lgbm,FE
0.7933,lgbm,FE
0.79218,lgbm,FE
0.78994,lgbm,FE
0.79665,lgbm,FE
0.79888,lgbm,FE
0.79888,lgbm,FE
0.79553,lgbm,FE
0.78883,lgbm,FE
0.80223,lgbm,FE
0.80335,lgbm,FE
0.81006,lgbm,FE
0.80335,lgbm,FE
0.80447,lgbm,FE
0.8,lgbm,FE
0.80559,lgbm,FE
0.81341,lgbm,FE
0.81564,lgbm,FE
0.81341,lgbm,FE
0.81341,lgbm,FE
0.81006,lgbm,FE
0.81117,lgbm,FE
0.81564,lgbm,FE
0.81006,lgbm,FE
0.81006,lgbm,FE
0.81564,lgbm,FE
0.80223,lgbm,FE
0.79888,lgbm,FE
0.80335,lgbm,FE
0.80223,lgbm,FE
0.80335,lgbm,FE
0.80335,lgbm,FE
0.80447,lgbm,FE
0.80559,lgbm,FE
0.80447,lgbm,FE
0.80559,lgbm,FE
0.79665,lgbm,FE
0.80112,lgbm,FE
0.7933,lgbm,FE
0.80335,lgbm,FE
0.79218,lgbm,FE
0.80112,lgbm,FE
0.80335,lgbm,FE
0.79553,lgbm,FE
0.80447,lgbm,FE
0.80559,lgbm,FE
0.80447,lgbm,FE
0.79553,lgbm,FE
0.80447,lgbm,FE
0.80112,lgbm,FE
0.80447,lgbm,FE
0.81341,lgbm,FE
0.81117,lgbm,FE
0.81341,lgbm,FE
0.81341,lgbm,FE
0.81341,lgbm,FE
0.81341,lgbm,FE
0.81006,lgbm,FE
0.81676,lgbm,FE
0.80782,lgbm,FE
0.81676,lgbm,FE
0.80223,lgbm,FE
0.80447,lgbm,FE
0.80223,lgbm,FE
0.80447,lgbm,FE
0.80559,lgbm,FE
0.80447,lgbm,FE
0.79106,lgbm,FE
0.80335,lgbm,FE
0.80447,lgbm,FE
0.80559,lgbm,FE
0.8,lgbm,FE
0.79888,lgbm,FE
0.80559,lgbm,FE
0.8,lgbm,FE
0.79888,lgbm,FE
0.80223,lgbm,FE
0.8,lgbm,FE
0.79441,lgbm,FE
0.79777,lgbm,FE
0.79777,lgbm,FE
0.79777,lgbm,FE
0.78883,lgbm,FE
0.79665,lgbm,FE
0.7933,lgbm,FE
0.79665,lgbm,FE
0.78994,lgbm,FE
0.79665,lgbm,FE
0.79441,lgbm,FE
0.7933,lgbm,FE
0.79441,lgbm,FE
0.79441,lgbm,FE
0.7933,lgbm,FE
0.81564,lgbm,FE
0.80894,lgbm,FE
0.81006,lgbm,FE
0.80894,lgbm,FE
0.81117,lgbm,FE
0.80447,lgbm,FE
0.80447,lgbm,FE
0.81117,lgbm,FE
0.81117,lgbm,FE
0.81229,lgbm,FE
0.81117,lgbm,FE
0.82011,lgbm,FE
0.81229,lgbm,FE
0.80894,lgbm,FE
0.81676,lgbm,FE
0.8067,lgbm,FE
0.81676,lgbm,FE
0.80112,lgbm,FE
0.79553,lgbm,FE
0.79777,lgbm,FE
0.79553,lgbm,FE
0.79665,lgbm,FE
0.80335,lgbm,FE
0.8,lgbm,FE
0.80223,lgbm,FE
0.80335,lgbm,FE
0.80447,lgbm,FE
0.79553,lgbm,FE
0.81006,lgbm,FE
0.81564,lgbm,FE
0.80894,lgbm,FE
0.81564,lgbm,FE
0.81788,lgbm,FE
0.79553,lgbm,FE
0.80447,lgbm,FE
0.8,lgbm,FE
0.8,lgbm,FE
0.80559,lgbm,FE
0.8,lgbm,FE
0.8,lgbm,FE
0.7933,lgbm,FE
0.79888,lgbm,FE
0.80335,lgbm,FE
0.81564,lgbm,FE
0.81341,lgbm,FE
0.81341,lgbm,FE
0.81564,lgbm,FE
0.81229,lgbm,FE
0.81341,lgbm,FE
0.81006,lgbm,FE
0.81006,lgbm,FE
0.81564,lgbm,FE
0.81006,lgbm,FE
0.80223,lgbm,FE
0.80335,lgbm,FE
0.80335,lgbm,FE
0.80335,lgbm,FE
0.80559,lgbm,FE
0.80335,lgbm,FE
0.79218,lgbm,FE
0.80112,lgbm,FE
0.80112,lgbm,FE
0.80559,lgbm,FE
0.80112,lgbm,FE
0.81341,lgbm,FE
0.81341,lgbm,FE
0.81341,lgbm,FE
0.81341,lgbm,FE
0.81676,lgbm,FE
0.80447,lgbm,FE
0.80447,lgbm,FE
0.79888,lgbm,FE
0.80223,lgbm,FE
0.8,lgbm,FE
0.80223,lgbm,FE
0.79777,lgbm,FE
0.79665,lgbm,FE
0.79441,lgbm,FE
0.80894,lgbm,FE
0.81117,lgbm,FE
0.82011,lgbm,FE
0.81229,lgbm,FE
0.82011,lgbm,FE
0.81676,lgbm,FE
0.79553,lgbm,FE
0.80335,lgbm,FE
0.81564,lgbm,FE
0.8,lgbm,FE
0.81564,lgbm,FE
0.81229,lgbm,FE
0.81341,lgbm,FE
0.81229,lgbm,FE
0.81006,lgbm,FE
0.80335,lgbm,FE
0.80112,lgbm,FE
0.81341,lgbm,FE
0.80223,lgbm,FE
0.82011,lgbm,FE
0.81229,lgbm,FE
0.7933,cb,FE
0.80223,cb,FE
0.80112,cb,FE
0.8067,cb,FE
0.81006,cb,FE
0.81006,cb,FE
0.8067,cb,FE
0.8067,cb,FE
0.81006,cb,FE
0.75978,cb,FE
0.7933,cb,FE
0.77877,cb,FE
0.76536,cb,FE
0.75978,cb,FE
0.76536,cb,FE
0.78994,cb,FE
0.78324,cb,FE
0.79218,cb,FE
0.78771,cb,FE
0.78324,cb,FE
0.78212,cb,FE
0.78771,cb,FE
0.79218,cb,FE
0.79777,cb,FE
0.80112,cb,FE
0.8,cb,FE
0.8,cb,FE
0.80223,cb,FE
0.8,cb,FE
0.8,cb,FE
0.79665,cb,FE
0.79665,cb,FE
0.7933,cb,FE
0.80559,cb,FE
0.81341,cb,FE
0.79106,cb,FE
0.79218,cb,FE
0.79553,cb,FE
0.80112,cb,FE
0.79218,cb,FE
0.8,cb,FE
0.80559,cb,FE
0.80223,cb,FE
0.8067,cb,FE
0.8,cb,FE
0.79553,cb,FE
0.8,cb,FE
0.7933,cb,FE
0.79441,cb,FE
0.7933,cb,FE
0.79441,cb,FE
0.8,cb,FE
0.79218,cb,FE
0.79665,cb,FE
0.8,cb,FE
0.80112,cb,FE
0.80223,cb,FE
0.80335,cb,FE
0.80223,cb,FE
0.80112,cb,FE
0.80223,cb,FE
0.80335,cb,FE
0.80112,cb,FE
0.80112,cb,FE
0.80559,cb,FE
0.8067,cb,FE
0.80782,cb,FE
0.8067,cb,FE
0.81229,cb,FE
0.80447,cb,FE
0.80447,cb,FE
0.81006,cb,FE
0.81006,cb,FE
0.79888,cb,FE
0.81006,cb,FE
0.8067,cb,FE
0.8067,cb,FE
0.81006,cb,FE
0.80559,cb,FE
0.80894,cb,FE
0.80335,cb,FE
0.79218,cb,FE
0.77989,cb,FE
0.76648,cb,FE
0.75978,cb,FE
0.76536,cb,FE
0.79106,cb,FE
0.78212,cb,FE
0.80447,cb,FE
0.79441,cb,FE
0.7933,cb,FE
0.79441,cb,FE
0.79218,cb,FE
0.7933,cb,FE
0.77654,cb,FE
0.77877,cb,FE
0.77877,cb,FE
0.79665,cb,FE
0.79777,cb,FE
0.76536,cb,FE
0.7676,cb,FE
0.7933,cb,FE
0.79106,cb,FE
0.76536,cb,FE
0.78994,cb,FE
0.78324,cb,FE
0.79665,cb,FE
0.7933,cb,FE
0.79441,cb,FE
0.79888,cb,FE
0.78771,cb,FE
0.79218,cb,FE
0.79777,cb,FE
0.79218,cb,FE
0.79218,cb,FE
0.78659,cb,FE
0.78771,cb,FE
0.78547,cb,FE
0.80112,cb,FE
0.81006,cb,FE
0.78324,cb,FE
0.78771,cb,FE
0.79218,cb,FE
0.79777,cb,FE
0.78771,cb,FE
0.79218,cb,FE
0.79777,cb,FE
0.79777,cb,FE
0.80223,cb,FE
0.79218,cb,FE
0.79888,cb,FE
0.80112,cb,FE
0.80112,cb,FE
0.79888,cb,FE
0.80335,cb,FE
0.8,cb,FE
0.79777,cb,FE
0.8,cb,FE
0.79553,cb,FE
0.80223,cb,FE
0.8,cb,FE
0.8,cb,FE
0.80223,cb,FE
0.80223,cb,FE
0.8,cb,FE
0.79665,cb,FE
0.79553,cb,FE
0.80559,cb,FE
0.81117,cb,FE
0.7933,cb,FE
0.80559,cb,FE
0.81341,cb,FE
0.80335,cb,FE
0.80894,cb,FE
0.80447,cb,FE
0.79218,cb,FE
0.79553,cb,FE
0.80112,cb,FE
0.80223,cb,FE
0.8067,cb,FE
0.8,cb,FE
0.80223,cb,FE
0.8067,cb,FE
0.8,cb,FE
0.80223,cb,FE
0.80112,cb,FE
0.79553,cb,FE
0.79553,cb,FE
0.79553,cb,FE
0.7933,cb,FE
0.79777,cb,FE
0.7933,cb,FE
0.80335,cb,FE
0.79888,cb,FE
0.8,cb,FE
0.80112,cb,FE
0.79888,cb,FE
0.79888,cb,FE
0.80223,cb,FE
0.7933,cb,FE
0.79888,cb,FE
0.79777,cb,FE
0.79888,cb,FE
0.79441,cb,FE
0.79665,cb,FE
0.79888,cb,FE
0.79441,cb,FE
0.79441,cb,FE
0.8,cb,FE
0.79218,cb,FE
0.80112,cb,FE
0.7933,cb,FE
0.79665,cb,FE
0.80223,cb,FE
0.79665,cb,FE
0.79665,cb,FE
0.79777,cb,FE
0.79665,cb,FE
0.79665,cb,FE
0.80447,cb,FE
0.8,cb,FE
0.80112,cb,FE
0.79888,cb,FE
0.80112,cb,FE
0.80112,cb,FE
0.80223,cb,FE
0.80112,cb,FE
0.80112,cb,FE
0.80335,cb,FE
0.80223,cb,FE
0.80112,cb,FE
0.80335,cb,FE
0.80223,cb,FE
0.80112,cb,FE
0.80223,cb,FE
0.80223,cb,FE
0.80223,cb,FE
0.80112,cb,FE
0.79665,cb,FE
0.80335,cb,FE
0.80447,cb,FE
0.79888,cb,FE
0.79888,cb,FE
0.80112,cb,FE
0.80559,cb,FE
0.8067,cb,FE
0.79777,cb,FE
0.79888,cb,FE
0.79888,cb,FE
0.80782,cb,FE
0.81117,cb,FE
0.80112,cb,FE
0.80335,cb,FE
0.81229,cb,FE
0.80447,cb,FE
0.80447,cb,FE
0.80894,cb,FE
0.80782,cb,FE
0.80112,cb,FE
0.81006,cb,FE
0.79888,cb,FE
0.81006,cb,FE
0.80559,cb,FE
0.80447,cb,FE
0.80335,cb,FE
0.80559,cb,FE
0.80894,cb,FE
0.80335,cb,FE
0.80559,cb,FE
0.80559,cb,FE
0.79553,cb,FE
0.79218,cb,FE
0.79441,cb,FE
0.79218,cb,FE
0.79218,cb,FE
0.7743,cb,FE
0.77989,cb,FE
0.77877,cb,FE
0.79777,cb,FE
0.80335,cb,FE
0.76648,cb,FE
0.76872,cb,FE
0.79441,cb,FE
0.79106,cb,FE
0.76536,cb,FE
0.79106,cb,FE
0.78212,cb,FE
0.79553,cb,FE
0.79218,cb,FE
0.7933,cb,FE
0.80223,cb,FE
0.80447,cb,FE
0.80559,cb,FE
0.80112,cb,FE
0.80559,cb,FE
0.79441,cb,FE
0.79553,cb,FE
0.79441,cb,FE
0.79218,cb,FE
0.79441,cb,FE
0.79218,cb,FE
0.7933,cb,FE
0.79441,cb,FE
0.79441,cb,FE
0.79106,cb,FE
0.77654,cb,FE
0.78547,cb,FE
0.80112,cb,FE
0.80447,cb,FE
0.77877,cb,FE
0.79665,cb,FE
0.79777,cb,FE
0.80447,cb,FE
0.79888,cb,FE
0.80335,cb,FE
0.7676,cb,FE
0.7933,cb,FE
0.79106,cb,FE
0.79665,cb,FE
0.7933,cb,FE
0.7933,cb,FE
0.79665,cb,FE
0.7933,cb,FE
0.79441,cb,FE
0.79218,cb,FE
0.80335,cb,FE
0.79888,cb,FE
0.80223,cb,FE
0.80335,cb,FE
0.8067,cb,FE
0.78771,cb,FE
0.7933,cb,FE
0.78771,cb,FE
0.78771,cb,FE
0.79777,cb,FE
0.79218,cb,FE
0.79218,cb,FE
0.79777,cb,FE
0.79777,cb,FE
0.79218,cb,FE
0.78659,cb,FE
0.78436,cb,FE
0.80223,cb,FE
0.80559,cb,FE
0.78547,cb,FE
0.80112,cb,FE
0.81006,cb,FE
0.79888,cb,FE
0.80782,cb,FE
0.8067,cb,FE
0.78771,cb,FE
0.79218,cb,FE
0.79777,cb,FE
0.79777,cb,FE
0.80223,cb,FE
0.79218,cb,FE
0.79777,cb,FE
0.80223,cb,FE
0.79218,cb,FE
0.79777,cb,FE
0.79888,cb,FE
0.79888,cb,FE
0.79665,cb,FE
0.8,cb,FE
0.80112,cb,FE
0.79888,cb,FE
0.80335,cb,FE
0.8,cb,FE
0.80559,cb,FE
0.80335,cb,FE
0.79777,cb,FE
0.8,cb,FE
0.79553,cb,FE
0.79777,cb,FE
0.79777,cb,FE
0.79553,cb,FE
0.80223,cb,FE
0.80223,cb,FE
0.8,cb,FE
0.80223,cb,FE
0.79553,cb,FE
0.80559,cb,FE
0.81117,cb,FE
0.79888,cb,FE
0.80782,cb,FE
0.80559,cb,FE
0.80335,cb,FE
0.80894,cb,FE
0.80447,cb,FE
0.80894,cb,FE
0.80223,cb,FE
0.8067,cb,FE
0.8,cb,FE
0.80223,cb,FE
0.80223,cb,FE
0.80447,cb,FE
0.80112,cb,FE
0.80112,cb,FE
0.80112,cb,FE
0.8,cb,FE
0.79888,cb,FE
0.79777,cb,FE
0.79553,cb,FE
0.79888,cb,FE
0.79777,cb,FE
0.79665,cb,FE
0.79553,cb,FE
0.79553,cb,FE
0.8,cb,FE
0.79441,cb,FE
0.7933,cb,FE
0.79777,cb,FE
0.7933,cb,FE
0.80223,cb,FE
0.79441,cb,FE
0.79777,cb,FE
0.80112,cb,FE
0.80335,cb,FE
0.8067,cb,FE
0.80335,cb,FE
0.79777,cb,FE
0.79888,cb,FE
0.80112,cb,FE
0.80112,cb,FE
0.8,cb,FE
0.80112,cb,FE
0.79888,cb,FE
0.79888,cb,FE
0.80112,cb,FE
0.80223,cb,FE
0.79553,cb,FE
0.80223,cb,FE
0.80112,cb,FE
0.80223,cb,FE
0.79777,cb,FE
0.79888,cb,FE
0.79777,cb,FE
0.79888,cb,FE
0.80335,cb,FE
0.8,cb,FE
0.79888,cb,FE
0.79665,cb,FE
0.79888,cb,FE
0.79441,cb,FE
0.80223,cb,FE
0.7933,cb,FE
0.79665,cb,FE
0.80112,cb,FE
0.7933,cb,FE
0.79665,cb,FE
0.79888,cb,FE
0.79777,cb,FE
0.80223,cb,FE
0.80223,cb,FE
0.80223,cb,FE
0.8,cb,FE
0.79665,cb,FE
0.79777,cb,FE
0.79218,cb,FE
0.79218,cb,FE
0.79777,cb,FE
0.79665,cb,FE
0.79665,cb,FE
0.79777,cb,FE
0.79777,cb,FE
0.79665,cb,FE
0.80447,cb,FE
0.80335,cb,FE
0.80447,cb,FE
0.80112,cb,FE
0.80112,cb,FE
0.79888,cb,FE
0.80112,cb,FE
0.79888,cb,FE
0.79888,cb,FE
0.79777,cb,FE
0.80223,cb,FE
0.80112,cb,FE
0.80112,cb,FE
0.80223,cb,FE
0.80223,cb,FE
0.80112,cb,FE
0.80335,cb,FE
0.80223,cb,FE
0.80112,cb,FE
0.80223,cb,FE
0.80223,cb,FE
0.80559,cb,FE
0.80223,cb,FE
0.79553,cb,FE
0.80223,cb,FE
0.80112,cb,FE
0.79665,cb,FE
0.80112,cb,FE
0.79665,cb,FE
0.79777,cb,FE
0.80447,cb,FE
0.79888,cb,FE
0.79888,cb,FE
0.8,cb,FE
0.80112,cb,FE
0.79888,cb,FE
0.79777,cb,FE
0.79888,cb,FE
0.79888,cb,FE
0.8,cb,FE
0.81117,cb,FE
0.80112,cb,FE
0.80335,cb,FE
0.8067,cb,FE
0.8067,cb,FE
0.8,cb,FE
0.80894,cb,FE
0.80782,cb,FE
0.80112,cb,FE
0.80559,cb,FE
0.80559,cb,FE
0.80447,cb,FE
0.80335,cb,FE
0.80559,cb,FE
0.80559,cb,FE
0.8,cb,FE
0.80559,cb,FE
0.80782,cb,FE
0.80559,cb,FE
0.80447,cb,FE
0.79553,cb,FE
0.79553,cb,FE
0.79441,cb,FE
0.7933,cb,FE
0.79441,cb,FE
0.79218,cb,FE
0.79218,cb,FE
0.79441,cb,FE
0.79553,cb,FE
0.79106,cb,FE
0.7743,cb,FE
0.77765,cb,FE
0.8,cb,FE
0.8,cb,FE
0.77877,cb,FE
0.79777,cb,FE
0.80335,cb,FE
0.8,cb,FE
0.79665,cb,FE
0.79888,cb,FE
0.76872,cb,FE
0.79441,cb,FE
0.79106,cb,FE
0.79553,cb,FE
0.7933,cb,FE
0.79553,cb,FE
0.79553,cb,FE
0.79218,cb,FE
0.7933,cb,FE
0.7933,cb,FE
0.80223,cb,FE
0.8,cb,FE
0.80112,cb,FE
0.80782,cb,FE
0.80559,cb,FE
0.80112,cb,FE
0.80559,cb,FE
0.80782,cb,FE
0.80559,cb,FE
0.80447,cb,FE
0.79553,cb,FE
0.79441,cb,FE
0.79218,cb,FE
0.79553,cb,FE
0.79553,cb,FE
0.79218,cb,FE
0.79441,cb,FE
0.79441,cb,FE
0.79106,cb,FE
0.79553,cb,FE
0.78547,cb,FE
0.80112,cb,FE
0.80447,cb,FE
0.80112,cb,FE
0.79553,cb,FE
0.79777,cb,FE
0.80447,cb,FE
0.79888,cb,FE
0.80335,cb,FE
0.79665,cb,FE
0.79665,cb,FE
0.7933,cb,FE
0.7933,cb,FE
0.79665,cb,FE
0.79218,cb,FE
0.80335,cb,FE
0.80223,cb,FE
0.80559,cb,FE
0.80559,cb,FE
0.80223,cb,FE
0.80335,cb,FE
0.8067,cb,FE
0.80447,cb,FE
0.81006,cb,FE
0.81229,cb,FE
0.7933,cb,FE
0.78771,cb,FE
0.78771,cb,FE
0.7933,cb,FE
0.7933,cb,FE
0.78771,cb,FE
0.79777,cb,FE
0.79777,cb,FE
0.79218,cb,FE
0.79777,cb,FE
0.78436,cb,FE
0.80223,cb,FE
0.80559,cb,FE
0.8,cb,FE
0.8067,cb,FE
0.80447,cb,FE
0.79888,cb,FE
0.80782,cb,FE
0.8067,cb,FE
0.80112,cb,FE
0.79777,cb,FE
0.80223,cb,FE
0.79218,cb,FE
0.7933,cb,FE
0.79777,cb,FE
0.79888,cb,FE
0.79665,cb,FE
0.8,cb,FE
0.79777,cb,FE
0.79888,cb,FE
0.80335,cb,FE
0.8,cb,FE
0.80559,cb,FE
0.80335,cb,FE
0.80335,cb,FE
0.79777,cb,FE
0.79777,cb,FE
0.79553,cb,FE
0.79777,cb,FE
0.80223,cb,FE
0.79888,cb,FE
0.80782,cb,FE
0.80559,cb,FE
0.80223,cb,FE
0.80894,cb,FE
0.80223,cb,FE
0.80223,cb,FE
0.80447,cb,FE
0.80894,cb,FE
0.80335,cb,FE
0.80335,cb,FE
0.80112,cb,FE
0.80112,cb,FE
0.80112,cb,FE
0.8,cb,FE
0.80112,cb,FE
0.8,cb,FE
0.79888,cb,FE
0.80223,cb,FE
0.8,cb,FE
0.79888,cb,FE
0.79777,cb,FE
0.8,cb,FE
0.80112,cb,FE
0.79665,cb,FE
0.79888,cb,FE
0.79777,cb,FE
0.79665,cb,FE
0.80894,cb,FE
0.80112,cb,FE
0.8,cb,FE
0.79553,cb,FE
0.8,cb,FE
0.79441,cb,FE
0.80335,cb,FE
0.79553,cb,FE
0.79777,cb,FE
0.80223,cb,FE
0.79441,cb,FE
0.79777,cb,FE
0.79777,cb,FE
0.80112,cb,FE
0.80223,cb,FE
0.80223,cb,FE
0.80112,cb,FE
0.8067,cb,FE
0.80335,cb,FE
0.79777,cb,FE
0.80335,cb,FE
0.80335,cb,FE
0.80335,cb,FE
0.80112,cb,FE
0.80112,cb,FE
0.8,cb,FE
0.80223,cb,FE
0.80223,cb,FE
0.79777,cb,FE
0.80112,cb,FE
0.80223,cb,FE
0.79553,cb,FE
0.8,cb,FE
0.80112,cb,FE
0.80223,cb,FE
0.79777,cb,FE
0.80112,cb,FE
0.8,cb,FE
0.80223,cb,FE
0.80335,cb,FE
0.8,cb,FE
0.79888,cb,FE
0.80447,cb,FE
0.80223,cb,FE
0.7933,cb,FE
