model,tuned,feature_num,baseline,accuracy,improvement,cv_std,tuning_params,cv_scores
xgb,1,"2, 3, 4, 5, 6, 8, 9, 10",0.78547,0.80894,0.02346,0.02161,"{'tree_method': 'auto', 'subsample': 0.8, 'scale_pos_weight': 1, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 1.0, 'colsample_bytree': 1.0, 'booster': 'dart'}","[0.82681564, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"2, 3, 4, 5, 7, 8, 9, 10",0.78547,0.80894,0.02346,0.02161,"{'tree_method': 'auto', 'subsample': 0.8, 'scale_pos_weight': 1, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 1.0, 'colsample_bytree': 1.0, 'booster': 'dart'}","[0.82681564, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"2, 3, 4, 6, 7, 8, 9, 10",0.78547,0.80894,0.02346,0.02161,"{'tree_method': 'auto', 'subsample': 0.8, 'scale_pos_weight': 1, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 1.0, 'colsample_bytree': 1.0, 'booster': 'dart'}","[0.82681564, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"2, 3, 5, 6, 7, 8, 9, 10",0.78547,0.80894,0.02346,0.02161,"{'tree_method': 'auto', 'subsample': 0.8, 'scale_pos_weight': 1, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 1.0, 'colsample_bytree': 1.0, 'booster': 'dart'}","[0.82681564, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"2, 4, 5, 6, 7, 8, 9, 10",0.78547,0.80894,0.02346,0.02161,"{'tree_method': 'auto', 'subsample': 0.8, 'scale_pos_weight': 1, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 1.0, 'colsample_bytree': 1.0, 'booster': 'dart'}","[0.82681564, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"3, 4, 5, 6, 7, 8, 9, 10",0.78547,0.79777,0.01229,0.01948,"{'tree_method': 'auto', 'subsample': 1.0, 'scale_pos_weight': 1, 'reg_lambda': 10, 'reg_alpha': 5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 1.0, 'booster': 'gbtree'}","[0.79888268, 0.78212291, 0.79888268, 0.83240223, 0.77653631]"
xgb,1,"1, 2, 3, 4, 5, 6, 7, 8, 9",0.78547,0.8067,0.02122,0.03031,"{'tree_method': 'auto', 'subsample': 1.0, 'scale_pos_weight': 1, 'reg_lambda': 10, 'reg_alpha': 5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 1.0, 'booster': 'gbtree'}","[0.82122905, 0.76536313, 0.78770950, 0.85474860, 0.80446927]"
xgb,1,"1, 2, 3, 4, 5, 6, 7, 8, 10",0.78547,0.80782,0.02234,0.02195,"{'tree_method': 'auto', 'subsample': 1.0, 'scale_pos_weight': 1, 'reg_lambda': 10, 'reg_alpha': 5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 1.0, 'booster': 'gbtree'}","[0.81564246, 0.78770950, 0.81005587, 0.84357542, 0.78212291]"
xgb,1,"1, 2, 3, 4, 5, 6, 7, 9, 10",0.78547,0.80782,0.02234,0.02195,"{'tree_method': 'auto', 'subsample': 1.0, 'scale_pos_weight': 1, 'reg_lambda': 10, 'reg_alpha': 5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 1.0, 'booster': 'gbtree'}","[0.81564246, 0.78770950, 0.81005587, 0.84357542, 0.78212291]"
xgb,1,"1, 2, 3, 4, 5, 6, 8, 9, 10",0.78547,0.81341,0.02793,0.0236,"{'tree_method': 'auto', 'subsample': 1.0, 'scale_pos_weight': 2, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 0.6, 'booster': 'gbtree'}","[0.81564246, 0.79329609, 0.78770950, 0.85474860, 0.81564246]"
xgb,1,"1, 2, 3, 4, 5, 7, 8, 9, 10",0.78547,0.80782,0.02234,0.02167,"{'tree_method': 'auto', 'subsample': 1.0, 'scale_pos_weight': 1, 'reg_lambda': 10, 'reg_alpha': 5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 1.0, 'booster': 'gbtree'}","[0.82681564, 0.78770950, 0.80446927, 0.83798883, 0.78212291]"
xgb,1,"1, 2, 3, 4, 6, 7, 8, 9, 10",0.78547,0.80447,0.019,0.0229,"{'tree_method': 'auto', 'subsample': 0.8, 'scale_pos_weight': 1, 'reg_lambda': 10, 'reg_alpha': 1, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0.1, 'colsample_bytree': 0.8, 'booster': 'gbtree'}","[0.80446927, 0.78770950, 0.81005587, 0.84357542, 0.77653631]"
xgb,1,"1, 2, 3, 5, 6, 7, 8, 9, 10",0.78547,0.80782,0.02234,0.02195,"{'tree_method': 'auto', 'subsample': 1.0, 'scale_pos_weight': 1, 'reg_lambda': 10, 'reg_alpha': 5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 1.0, 'booster': 'gbtree'}","[0.81564246, 0.78770950, 0.81005587, 0.84357542, 0.78212291]"
xgb,1,"1, 2, 4, 5, 6, 7, 8, 9, 10",0.78547,0.80782,0.02234,0.02195,"{'tree_method': 'auto', 'subsample': 1.0, 'scale_pos_weight': 1, 'reg_lambda': 10, 'reg_alpha': 5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 1.0, 'booster': 'gbtree'}","[0.81564246, 0.78770950, 0.81005587, 0.84357542, 0.78212291]"
xgb,1,"1, 3, 4, 5, 6, 7, 8, 9, 10",0.78547,0.79106,0.00558,0.01303,"{'tree_method': 'auto', 'subsample': 0.6, 'scale_pos_weight': 1, 'reg_lambda': 10, 'reg_alpha': 0, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 1.0, 'colsample_bytree': 0.6, 'booster': 'gbtree'}","[0.79329609, 0.78212291, 0.78212291, 0.81564246, 0.78212291]"
xgb,1,"2, 3, 4, 5, 6, 7, 8, 9, 10",0.78547,0.80894,0.02346,0.02161,"{'tree_method': 'auto', 'subsample': 0.8, 'scale_pos_weight': 1, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 1.0, 'colsample_bytree': 1.0, 'booster': 'dart'}","[0.82681564, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10",0.78547,0.81341,0.02793,0.0236,"{'tree_method': 'auto', 'subsample': 1.0, 'scale_pos_weight': 2, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 0.6, 'booster': 'gbtree'}","[0.81564246, 0.79329609, 0.78770950, 0.85474860, 0.81564246]"
rf,1,"1, 2",0.79106,0.8067,0.01563,0.02167,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': False}","[0.81005587, 0.78770950, 0.81005587, 0.84357542, 0.78212291]"
rf,1,"1, 3",0.79106,0.80223,0.01117,0.01788,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79329609, 0.79329609, 0.79329609, 0.83798883, 0.79329609]"
rf,1,"1, 4",0.79106,0.80335,0.01229,0.01671,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.80446927, 0.79329609, 0.80446927, 0.83240223, 0.78212291]"
rf,1,"1, 5",0.79106,0.80447,0.01341,0.02892,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 50, 'max_features': None, 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.78212291, 0.78770950, 0.78770950, 0.86033520, 0.80446927]"
rf,1,"1, 6",0.79106,0.80335,0.01229,0.01815,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': None, 'bootstrap': True}","[0.78770950, 0.79329609, 0.80446927, 0.83798883, 0.79329609]"
rf,1,"1, 7",0.79106,0.80335,0.01229,0.01815,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': None, 'bootstrap': True}","[0.78770950, 0.79329609, 0.80446927, 0.83798883, 0.79329609]"
rf,1,"1, 8",0.79106,0.80782,0.01675,0.02682,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79329609, 0.78770950, 0.80446927, 0.86033520, 0.79329609]"
rf,1,"1, 9",0.79106,0.79888,0.00782,0.01999,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': None, 'bootstrap': True}","[0.78770950, 0.79329609, 0.78212291, 0.83798883, 0.79329609]"
rf,1,"1, 10",0.79106,0.8067,0.01563,0.02751,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': False}","[0.80446927, 0.79329609, 0.78770950, 0.86033520, 0.78770950]"
rf,1,"2, 3",0.79106,0.77207,-0.01898,0.02879,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.77653631, 0.76536313, 0.73184358, 0.82122905, 0.76536313]"
rf,1,"2, 4",0.79106,0.80112,0.01006,0.0284,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.80446927, 0.77653631, 0.78212291, 0.85474860, 0.78770950]"
rf,1,"2, 5",0.79106,0.76313,-0.02793,0.01524,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.76536313, 0.74301676, 0.74860335, 0.77653631, 0.78212291]"
rf,1,"2, 6",0.79106,0.76983,-0.02122,0.02354,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.76536313, 0.74860335, 0.75977654, 0.81564246, 0.75977654]"
rf,1,"2, 7",0.79106,0.77654,-0.01451,0.0237,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': True}","[0.77653631, 0.77094972, 0.75418994, 0.82122905, 0.75977654]"
rf,1,"2, 8",0.79106,0.77318,-0.01788,0.02773,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.77094972, 0.74860335, 0.75977654, 0.82681564, 0.75977654]"
rf,1,"2, 9",0.79106,0.80559,0.01453,0.02533,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': True}","[0.80446927, 0.78770950, 0.79329609, 0.85474860, 0.78770950]"
rf,1,"2, 10",0.79106,0.7933,0.00224,0.02473,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79888268, 0.77094972, 0.78770950, 0.83798883, 0.77094972]"
rf,1,"3, 4",0.79106,0.7933,0.00224,0.03139,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.78212291]"
rf,1,"3, 5",0.79106,0.79441,0.00334,0.02381,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 50, 'max_features': None, 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.78212291, 0.78212291, 0.76536313, 0.83240223, 0.81005587]"
rf,1,"3, 6",0.79106,0.78101,-0.01005,0.03088,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79329609, 0.78212291, 0.73184358, 0.82681564, 0.77094972]"
rf,1,"3, 7",0.79106,0.78212,-0.00893,0.02644,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_leaf_nodes': 20, 'max_features': None, 'max_depth': 10, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}","[0.79329609, 0.77094972, 0.74860335, 0.82681564, 0.77094972]"
rf,1,"3, 8",0.79106,0.78324,-0.00781,0.02606,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': True}","[0.79329609, 0.77653631, 0.74860335, 0.82681564, 0.77094972]"
rf,1,"3, 9",0.79106,0.79553,0.00446,0.03211,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79888268, 0.79329609, 0.74860335, 0.84916201, 0.78770950]"
rf,1,"3, 10",0.79106,0.79665,0.00558,0.01955,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79888268, 0.79329609, 0.77653631, 0.83240223, 0.78212291]"
rf,1,"4, 5",0.79106,0.81676,0.0257,0.01781,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.80446927, 0.79888268, 0.81005587, 0.84916201, 0.82122905]"
rf,1,"4, 6",0.79106,0.8067,0.01563,0.02279,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}","[0.80446927, 0.79329609, 0.80446927, 0.84916201, 0.78212291]"
rf,1,"4, 7",0.79106,0.8,0.00894,0.02582,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
rf,1,"4, 8",0.79106,0.80223,0.01117,0.02773,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
rf,1,"4, 9",0.79106,0.79553,0.00446,0.01752,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79888268, 0.79329609, 0.77653631, 0.82681564, 0.78212291]"
rf,1,"4, 10",0.79106,0.79218,0.00112,0.01193,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}","[0.79888268, 0.79329609, 0.77653631, 0.81005587, 0.78212291]"
rf,1,"5, 6",0.79106,0.79888,0.00782,0.01767,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 50, 'max_features': None, 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.78212291, 0.78770950, 0.79329609, 0.83240223, 0.79888268]"
rf,1,"5, 7",0.79106,0.79665,0.00558,0.01642,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.78212291, 0.78212291, 0.79329609, 0.82681564, 0.79888268]"
rf,1,"5, 8",0.79106,0.78883,-0.00222,0.02273,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': True}","[0.78212291, 0.78770950, 0.77094972, 0.83240223, 0.77094972]"
rf,1,"5, 9",0.79106,0.80559,0.01453,0.02677,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.78212291, 0.79888268, 0.81005587, 0.85474860, 0.78212291]"
rf,1,"5, 10",0.79106,0.81341,0.02234,0.02195,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 50, 'max_features': None, 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.79329609, 0.79888268, 0.80446927, 0.85474860, 0.81564246]"
rf,1,"6, 7",0.79106,0.79106,0.0,0.01922,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': False}","[0.79329609, 0.78212291, 0.78212291, 0.82681564, 0.77094972]"
rf,1,"6, 8",0.79106,0.79106,0.0,0.01922,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': False}","[0.79329609, 0.78212291, 0.78212291, 0.82681564, 0.77094972]"
rf,1,"6, 9",0.79106,0.8,0.00894,0.02582,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
rf,1,"6, 10",0.79106,0.80559,0.01453,0.02301,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79888268, 0.79329609, 0.80446927, 0.84916201, 0.78212291]"
rf,1,"7, 8",0.79106,0.79218,0.00112,0.02102,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.78770950, 0.78770950, 0.78212291, 0.83240223, 0.77094972]"
rf,1,"7, 9",0.79106,0.8,0.00894,0.02582,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
rf,1,"7, 10",0.79106,0.80559,0.01453,0.02301,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79888268, 0.79329609, 0.80446927, 0.84916201, 0.78212291]"
rf,1,"8, 9",0.79106,0.80447,0.01341,0.02317,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': True}","[0.79888268, 0.79329609, 0.79888268, 0.84916201, 0.78212291]"
rf,1,"8, 10",0.79106,0.80447,0.01341,0.02317,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': True}","[0.79888268, 0.79329609, 0.79888268, 0.84916201, 0.78212291]"
rf,1,"9, 10",0.79106,0.79218,0.00112,0.01193,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': False}","[0.79888268, 0.79329609, 0.77653631, 0.81005587, 0.78212291]"
rf,1,"1, 2, 3",0.79106,0.81117,0.0201,0.02328,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.82681564, 0.78770950, 0.79888268, 0.84916201, 0.79329609]"
rf,1,"1, 2, 4",0.79106,0.82011,0.02905,0.02161,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': False}","[0.83240223, 0.80446927, 0.81564246, 0.85474860, 0.79329609]"
rf,1,"1, 2, 5",0.79106,0.81117,0.0201,0.02042,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': False}","[0.81005587, 0.80446927, 0.80446927, 0.84916201, 0.78770950]"
rf,1,"1, 2, 6",0.79106,0.81453,0.02346,0.02533,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.82681564, 0.78770950, 0.81564246, 0.85474860, 0.78770950]"
rf,1,"1, 2, 7",0.79106,0.8067,0.01563,0.02167,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': False}","[0.81005587, 0.78770950, 0.81005587, 0.84357542, 0.78212291]"
rf,1,"1, 2, 8",0.79106,0.80894,0.01788,0.02381,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': False}","[0.81564246, 0.78770950, 0.81005587, 0.84916201, 0.78212291]"
rf,1,"1, 2, 9",0.79106,0.81453,0.02346,0.01671,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': False}","[0.81564246, 0.80446927, 0.81564246, 0.84357542, 0.79329609]"
rf,1,"1, 2, 10",0.79106,0.80894,0.01788,0.02407,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.83240223, 0.78770950, 0.81005587, 0.83798883, 0.77653631]"
rf,1,"1, 3, 4",0.79106,0.8,0.00894,0.01634,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79329609, 0.78770950, 0.79329609, 0.83240223, 0.79329609]"
rf,1,"1, 3, 5",0.79106,0.79665,0.00558,0.03231,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 50, 'max_features': None, 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.78212291, 0.78212291, 0.75977654, 0.85474860, 0.80446927]"
rf,1,"1, 3, 6",0.79106,0.80559,0.01453,0.02458,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79329609, 0.79329609, 0.79329609, 0.85474860, 0.79329609]"
