model,Feature_Engineering,Model_Tuning,accuracy
xgb,1,1,0.78947
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.79665
xgb,1,1,0.79425
xgb,1,1,0.79425
xgb,1,1,0.79186
xgb,1,1,0.76315
xgb,1,1,0.75598
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.75837
xgb,1,1,0.77272
xgb,1,1,0.7799
xgb,1,1,0.76076
xgb,1,1,0.78229
xgb,1,1,0.78947
xgb,1,1,0.78947
xgb,1,1,0.77511
xgb,1,1,0.78468
xgb,1,1,0.76555
xgb,1,1,0.77751
xgb,1,1,0.78468
xgb,1,1,0.76794
xgb,1,1,0.78708
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78947
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.76076
xgb,1,1,0.77511
xgb,1,1,0.78708
xgb,1,1,0.76315
xgb,1,1,0.77511
xgb,1,1,0.78947
xgb,1,1,0.79425
xgb,1,1,0.75598
xgb,1,1,0.78229
xgb,1,1,0.78947
xgb,1,1,0.79186
xgb,1,1,0.77751
xgb,1,1,0.78468
xgb,1,1,0.79665
xgb,1,1,0.78947
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.79665
xgb,1,1,0.78229
xgb,1,1,0.78947
xgb,1,1,0.79186
xgb,1,1,0.78708
xgb,1,1,0.78229
xgb,1,1,0.78947
xgb,1,1,0.78708
xgb,1,1,0.79186
xgb,1,1,0.79665
xgb,1,1,0.79425
xgb,1,1,0.78947
xgb,1,1,0.78947
xgb,1,1,0.79665
xgb,1,1,0.79665
xgb,1,1,0.79665
xgb,1,1,0.78947
xgb,1,1,0.80143
xgb,1,1,0.78229
xgb,1,1,0.76555
xgb,1,1,0.78708
xgb,1,1,0.78468
xgb,1,1,0.76794
xgb,1,1,0.77511
xgb,1,1,0.78947
xgb,1,1,0.78947
xgb,1,1,0.76315
xgb,1,1,0.77751
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.79186
xgb,1,1,0.78947
xgb,1,1,0.78708
xgb,1,1,0.78947
xgb,1,1,0.78468
xgb,1,1,0.78708
xgb,1,1,0.78708
xgb,1,1,0.79186
xgb,1,1,0.78947
xgb,1,1,0.78708
xgb,1,1,0.79425
xgb,1,1,0.78947
xgb,1,1,0.78947
xgb,1,1,0.78947
xgb,1,1,0.75358
xgb,1,1,0.76794
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.77511
xgb,1,1,0.76315
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.75837
xgb,1,1,0.78229
xgb,1,1,0.75598
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.75837
xgb,1,1,0.78229
xgb,1,1,0.79186
xgb,1,1,0.77033
xgb,1,1,0.78229
xgb,1,1,0.75837
xgb,1,1,0.76555
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.77033
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77272
xgb,1,1,0.7799
xgb,1,1,0.77751
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.76794
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77511
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.77511
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.77033
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.76555
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77511
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77511
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78947
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.75358
xgb,1,1,0.78229
xgb,1,1,0.75119
xgb,1,1,0.77511
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77033
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.76076
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77033
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77511
xgb,1,1,0.7799
xgb,1,1,0.77751
xgb,1,1,0.77033
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.76794
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.77751
xgb,1,1,0.76555
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.77511
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77511
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77511
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77511
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77033
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.75598
xgb,1,1,0.78708
xgb,1,1,0.78708
xgb,1,1,0.77511
xgb,1,1,0.75837
xgb,1,1,0.7799
xgb,1,1,0.77033
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.78468
xgb,1,1,0.78708
xgb,1,1,0.79186
xgb,1,1,0.77511
xgb,1,1,0.78947
xgb,1,1,0.77511
xgb,1,1,0.76555
xgb,1,1,0.78229
xgb,1,1,0.77511
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.78708
xgb,1,1,0.77511
xgb,1,1,0.77272
xgb,1,1,0.79425
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.77033
xgb,1,1,0.77751
xgb,1,1,0.76555
xgb,1,1,0.78229
xgb,1,1,0.79665
xgb,1,1,0.77511
xgb,1,1,0.78708
xgb,1,1,0.78708
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.79186
xgb,1,1,0.79186
xgb,1,1,0.77751
xgb,1,1,0.77511
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78947
xgb,1,1,0.77511
xgb,1,1,0.78708
xgb,1,1,0.77751
xgb,1,1,0.77511
xgb,1,1,0.79425
xgb,1,1,0.78708
xgb,1,1,0.7799
xgb,1,1,0.78708
xgb,1,1,0.77511
xgb,1,1,0.7799
xgb,1,1,0.78468
xgb,1,1,0.77751
xgb,1,1,0.78468
xgb,1,1,0.78947
xgb,1,1,0.78947
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.79186
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.79186
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.78708
xgb,1,1,0.78468
xgb,1,1,0.76076
xgb,1,1,0.7799
xgb,1,1,0.77272
xgb,1,1,0.77511
xgb,1,1,0.77751
xgb,1,1,0.7799
xgb,1,1,0.77033
xgb,1,1,0.77511
xgb,1,1,0.77751
xgb,1,1,0.77751
xgb,1,1,0.77751
xgb,1,1,0.77751
xgb,1,1,0.78468
xgb,1,1,0.77751
xgb,1,1,0.78468
xgb,1,1,0.77511
xgb,1,1,0.77272
xgb,1,1,0.77511
xgb,1,1,0.78468
xgb,1,1,0.7799
xgb,1,1,0.78708
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78947
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.79665
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78947
xgb,1,1,0.78468
xgb,1,1,0.77272
xgb,1,1,0.73923
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77272
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.74401
xgb,1,1,0.78229
xgb,1,1,0.77511
xgb,1,1,0.76794
xgb,1,1,0.78229
xgb,1,1,0.76794
xgb,1,1,0.76794
xgb,1,1,0.7488
xgb,1,1,0.78229
xgb,1,1,0.76794
xgb,1,1,0.78229
xgb,1,1,0.77511
xgb,1,1,0.76794
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.76794
xgb,1,1,0.7488
xgb,1,1,0.78229
xgb,1,1,0.76794
xgb,1,1,0.78468
xgb,1,1,0.77511
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.76555
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.77751
xgb,1,1,0.78708
xgb,1,1,0.78229
xgb,1,1,0.77511
xgb,1,1,0.77751
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.76794
xgb,1,1,0.7799
xgb,1,1,0.78468
xgb,1,1,0.77272
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.76794
xgb,1,1,0.78468
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.76794
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.77511
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77511
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77272
xgb,1,1,0.74162
xgb,1,1,0.77751
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.77511
xgb,1,1,0.76794
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.76794
xgb,1,1,0.7488
xgb,1,1,0.78229
xgb,1,1,0.76794
xgb,1,1,0.78468
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.76794
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.77751
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.76794
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.79186
xgb,1,1,0.76076
xgb,1,1,0.79665
xgb,1,1,0.77751
xgb,1,1,0.76076
xgb,1,1,0.76555
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.77511
xgb,1,1,0.78708
xgb,1,1,0.78947
xgb,1,1,0.76076
xgb,1,1,0.7799
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.75598
xgb,1,1,0.77751
xgb,1,1,0.78947
xgb,1,1,0.79186
xgb,1,1,0.75598
xgb,1,1,0.76076
xgb,1,1,0.7799
xgb,1,1,0.76076
xgb,1,1,0.7799
xgb,1,1,0.78468
xgb,1,1,0.75598
xgb,1,1,0.78229
xgb,1,1,0.79425
xgb,1,1,0.79186
xgb,1,1,0.76315
xgb,1,1,0.78229
xgb,1,1,0.79186
xgb,1,1,0.79186
xgb,1,1,0.79665
xgb,1,1,0.78468
xgb,1,1,0.79425
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.79186
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.79665
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.78947
xgb,1,1,0.79425
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.79425
xgb,1,1,0.79425
xgb,1,1,0.7799
xgb,1,1,0.79186
xgb,1,1,0.78947
xgb,1,1,0.76076
xgb,1,1,0.78229
xgb,1,1,0.78947
xgb,1,1,0.77751
xgb,1,1,0.7799
xgb,1,1,0.76315
xgb,1,1,0.7799
xgb,1,1,0.79186
xgb,1,1,0.7799
xgb,1,1,0.78947
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.78947
xgb,1,1,0.75358
xgb,1,1,0.79665
xgb,1,1,0.79425
xgb,1,1,0.75598
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.79425
xgb,1,1,0.78229
xgb,1,1,0.78947
xgb,1,1,0.78708
xgb,1,1,0.78947
xgb,1,1,0.78947
xgb,1,1,0.79186
xgb,1,1,0.79186
xgb,1,1,0.78947
xgb,1,1,0.77511
xgb,1,1,0.78468
xgb,1,1,0.76555
xgb,1,1,0.77751
xgb,1,1,0.78468
xgb,1,1,0.76794
xgb,1,1,0.78708
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.76555
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.78947
xgb,1,1,0.78947
xgb,1,1,0.75598
xgb,1,1,0.78229
xgb,1,1,0.78947
xgb,1,1,0.79186
xgb,1,1,0.77751
xgb,1,1,0.79186
xgb,1,1,0.78229
xgb,1,1,0.78947
xgb,1,1,0.78708
xgb,1,1,0.79186
xgb,1,1,0.79665
xgb,1,1,0.79665
xgb,1,1,0.79665
xgb,1,1,0.76315
xgb,1,1,0.77751
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.79186
xgb,1,1,0.78708
xgb,1,1,0.78708
xgb,1,1,0.78947
xgb,1,1,0.76315
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.75837
xgb,1,1,0.78229
xgb,1,1,0.75598
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.76555
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77272
xgb,1,1,0.7799
xgb,1,1,0.77751
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.76794
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.77751
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.77511
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.76555
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77511
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77033
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.77751
xgb,1,1,0.76555
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77511
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.79186
xgb,1,1,0.77511
xgb,1,1,0.78947
xgb,1,1,0.77511
xgb,1,1,0.76555
xgb,1,1,0.78229
xgb,1,1,0.77511
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77511
xgb,1,1,0.77751
xgb,1,1,0.7799
xgb,1,1,0.78708
xgb,1,1,0.78708
xgb,1,1,0.79665
xgb,1,1,0.77511
xgb,1,1,0.78708
xgb,1,1,0.78708
xgb,1,1,0.7799
xgb,1,1,0.78708
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.77511
xgb,1,1,0.7799
xgb,1,1,0.78468
xgb,1,1,0.77751
xgb,1,1,0.78468
xgb,1,1,0.79425
xgb,1,1,0.79186
xgb,1,1,0.78708
xgb,1,1,0.77751
xgb,1,1,0.77751
xgb,1,1,0.78468
xgb,1,1,0.77751
xgb,1,1,0.78468
xgb,1,1,0.7799
xgb,1,1,0.78708
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.77511
xgb,1,1,0.76794
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.76794
xgb,1,1,0.7488
xgb,1,1,0.78229
xgb,1,1,0.76794
xgb,1,1,0.78468
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.76794
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.77511
xgb,1,1,0.77751
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.76794
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77751
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.7799
xgb,1,1,0.78229
xgb,1,1,0.76794
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.77272
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.77272
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78468
xgb,1,1,0.78229
xgb,1,1,0.78947
xgb,1,1,0.76076
xgb,1,1,0.7799
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78708
xgb,1,1,0.75598
xgb,1,1,0.77751
xgb,1,1,0.78947
xgb,1,1,0.79186
xgb,1,1,0.76794
xgb,1,1,0.77751
xgb,1,1,0.79186
xgb,1,1,0.79186
xgb,1,1,0.79425
xgb,1,1,0.76315
xgb,1,1,0.78229
xgb,1,1,0.79186
xgb,1,1,0.79186
xgb,1,1,0.79665
xgb,1,1,0.79186
xgb,1,1,0.78229
xgb,1,1,0.78229
xgb,1,1,0.78468
xgb,1,1,0.78947
xgb,1,1,0.79425
xgb,1,1,0.78468
xgb,1,1,0.79186
xgb,1,1,0.78947
xgb,1,1,0.78229
xgb,1,1,0.7799
xgb,1,1,0.7799
xgb,1,1,0.78947
xgb,1,1,0.78708
xgb,1,1,0.78229
xgb,1,1,0.78947
xgb,1,1,0.77751
xgb,1,1,0.78229
xgb,1,1,0.78947
