accuracy,model,group
0.78229,lgbm,FE
0.78708,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.78229,lgbm,FE
0.78468,lgbm,FE
0.75598,lgbm,FE
0.76794,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.76315,lgbm,FE
0.7488,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76315,lgbm,FE
0.77751,lgbm,FE
0.77511,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.77511,lgbm,FE
0.77751,lgbm,FE
0.78229,lgbm,FE
0.77751,lgbm,FE
0.77272,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.77511,lgbm,FE
0.7799,lgbm,FE
0.78468,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.78468,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.75837,lgbm,FE
0.76076,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.77751,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78229,lgbm,FE
0.78468,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75598,lgbm,FE
0.75358,lgbm,FE
0.75837,lgbm,FE
0.75598,lgbm,FE
0.75837,lgbm,FE
0.75837,lgbm,FE
0.75598,lgbm,FE
0.75837,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.77511,lgbm,FE
0.77751,lgbm,FE
0.77511,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.75358,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.77272,lgbm,FE
0.77272,lgbm,FE
0.77272,lgbm,FE
0.77751,lgbm,FE
0.77033,lgbm,FE
0.77272,lgbm,FE
0.76555,lgbm,FE
0.77033,lgbm,FE
0.76315,lgbm,FE
0.76555,lgbm,FE
0.75119,lgbm,FE
0.75358,lgbm,FE
0.75119,lgbm,FE
0.75598,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75119,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.77751,lgbm,FE
0.77511,lgbm,FE
0.77272,lgbm,FE
0.76794,lgbm,FE
0.76794,lgbm,FE
0.78229,lgbm,FE
0.77033,lgbm,FE
0.76076,lgbm,FE
0.76794,lgbm,FE
0.76555,lgbm,FE
0.75598,lgbm,FE
0.75358,lgbm,FE
0.75598,lgbm,FE
0.75119,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.76315,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.76315,lgbm,FE
0.77272,lgbm,FE
0.77272,lgbm,FE
0.78229,lgbm,FE
0.77272,lgbm,FE
0.77272,lgbm,FE
0.78229,lgbm,FE
0.77033,lgbm,FE
0.76555,lgbm,FE
0.76555,lgbm,FE
0.76555,lgbm,FE
0.75358,lgbm,FE
0.75119,lgbm,FE
0.75358,lgbm,FE
0.76076,lgbm,FE
0.75358,lgbm,FE
0.76555,lgbm,FE
0.75598,lgbm,FE
0.75119,lgbm,FE
0.75837,lgbm,FE
0.76076,lgbm,FE
0.76794,lgbm,FE
0.76555,lgbm,FE
0.78229,lgbm,FE
0.77751,lgbm,FE
0.76315,lgbm,FE
0.76555,lgbm,FE
0.76794,lgbm,FE
0.76555,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76555,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76555,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.77511,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78229,lgbm,FE
0.77751,lgbm,FE
0.76076,lgbm,FE
0.75837,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.75837,lgbm,FE
0.76076,lgbm,FE
0.75837,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.75837,lgbm,FE
0.78229,lgbm,FE
0.77511,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78229,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.78229,lgbm,FE
0.77751,lgbm,FE
0.75837,lgbm,FE
0.76555,lgbm,FE
0.75837,lgbm,FE
0.76076,lgbm,FE
0.76555,lgbm,FE
0.74641,lgbm,FE
0.75598,lgbm,FE
0.76555,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.77272,lgbm,FE
0.77511,lgbm,FE
0.7799,lgbm,FE
0.77272,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.77033,lgbm,FE
0.77751,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.77272,lgbm,FE
0.77272,lgbm,FE
0.7799,lgbm,FE
0.77511,lgbm,FE
0.77751,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.78468,lgbm,FE
0.76794,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.76794,lgbm,FE
0.76315,lgbm,FE
0.75598,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.77751,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.78229,lgbm,FE
0.77751,lgbm,FE
0.77272,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.75358,lgbm,FE
0.75837,lgbm,FE
0.75598,lgbm,FE
0.75837,lgbm,FE
0.75837,lgbm,FE
0.78468,lgbm,FE
0.77751,lgbm,FE
0.75598,lgbm,FE
0.76076,lgbm,FE
0.75598,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.75358,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.77272,lgbm,FE
0.77272,lgbm,FE
0.77751,lgbm,FE
0.77272,lgbm,FE
0.77033,lgbm,FE
0.77751,lgbm,FE
0.77033,lgbm,FE
0.76315,lgbm,FE
0.76555,lgbm,FE
0.76315,lgbm,FE
0.75358,lgbm,FE
0.75119,lgbm,FE
0.75598,lgbm,FE
0.75358,lgbm,FE
0.75598,lgbm,FE
0.76794,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.76555,lgbm,FE
0.76794,lgbm,FE
0.76794,lgbm,FE
0.78229,lgbm,FE
0.77033,lgbm,FE
0.76555,lgbm,FE
0.75358,lgbm,FE
0.75598,lgbm,FE
0.75119,lgbm,FE
0.75358,lgbm,FE
0.75598,lgbm,FE
0.75119,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.76315,lgbm,FE
0.75358,lgbm,FE
0.77272,lgbm,FE
0.77272,lgbm,FE
0.78229,lgbm,FE
0.77272,lgbm,FE
0.76555,lgbm,FE
0.76076,lgbm,FE
0.75358,lgbm,FE
0.76555,lgbm,FE
0.76794,lgbm,FE
0.76076,lgbm,FE
0.77751,lgbm,FE
0.76794,lgbm,FE
0.76555,lgbm,FE
0.76315,lgbm,FE
0.76794,lgbm,FE
0.76076,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76555,lgbm,FE
0.76076,lgbm,FE
0.78229,lgbm,FE
0.77511,lgbm,FE
0.7799,lgbm,FE
0.77511,lgbm,FE
0.77751,lgbm,FE
0.76315,lgbm,FE
0.75837,lgbm,FE
0.76076,lgbm,FE
0.75837,lgbm,FE
0.75837,lgbm,FE
0.78229,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.77751,lgbm,FE
0.76076,lgbm,FE
0.76555,lgbm,FE
0.75837,lgbm,FE
0.76076,lgbm,FE
0.76555,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76555,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.77272,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.77272,lgbm,FE
0.78229,lgbm,FE
0.77751,lgbm,FE
0.78229,lgbm,FE
0.76794,lgbm,FE
0.76315,lgbm,FE
0.75598,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.7799,lgbm,FE
0.78468,lgbm,FE
0.75837,lgbm,FE
0.76076,lgbm,FE
0.75598,lgbm,FE
0.75358,lgbm,FE
0.76076,lgbm,FE
0.75119,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.77272,lgbm,FE
0.77033,lgbm,FE
0.77751,lgbm,FE
0.77033,lgbm,FE
0.76315,lgbm,FE
0.75358,lgbm,FE
0.75598,lgbm,FE
0.76794,lgbm,FE
0.76794,lgbm,FE
0.76555,lgbm,FE
0.77033,lgbm,FE
0.75358,lgbm,FE
0.75598,lgbm,FE
0.75119,lgbm,FE
0.75598,lgbm,FE
0.75358,lgbm,FE
0.77272,lgbm,FE
0.76794,lgbm,FE
0.76794,lgbm,FE
0.76076,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.77511,lgbm,FE
0.75837,lgbm,FE
0.76076,lgbm,FE
0.76555,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76315,lgbm,FE
0.75598,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.75119,lgbm,FE
0.75358,lgbm,FE
0.75119,lgbm,FE
0.75598,lgbm,FE
0.77033,lgbm,FE
0.76794,lgbm,FE
0.75598,lgbm,FE
0.76076,lgbm,FE
0.76315,lgbm,FE
0.75119,lgbm,FE
0.77511,cb,FE
0.78229,cb,FE
0.78708,cb,FE
0.7799,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.77751,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.76794,cb,FE
0.77751,cb,FE
0.78229,cb,FE
0.76794,cb,FE
0.76794,cb,FE
0.76794,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.78468,cb,FE
0.77272,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.77511,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.76555,cb,FE
0.76076,cb,FE
0.76315,cb,FE
0.77272,cb,FE
0.77272,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.77751,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.77511,cb,FE
0.77033,cb,FE
0.77272,cb,FE
0.77511,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.77033,cb,FE
0.77511,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.7799,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.76315,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78229,cb,FE
0.7799,cb,FE
0.7799,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78708,cb,FE
0.77751,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.77751,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.78708,cb,FE
0.77511,cb,FE
0.78229,cb,FE
0.77033,cb,FE
0.76794,cb,FE
0.77033,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77272,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.77511,cb,FE
0.77511,cb,FE
0.78468,cb,FE
0.76794,cb,FE
0.77033,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.76794,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.76076,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.77272,cb,FE
0.77272,cb,FE
0.77272,cb,FE
0.7799,cb,FE
0.7799,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.77751,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.77511,cb,FE
0.77511,cb,FE
0.75119,cb,FE
0.75358,cb,FE
0.75119,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.76555,cb,FE
0.76076,cb,FE
0.77751,cb,FE
0.77272,cb,FE
0.76315,cb,FE
0.77272,cb,FE
0.77272,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.7799,cb,FE
0.77751,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.77033,cb,FE
0.78229,cb,FE
0.77272,cb,FE
0.77511,cb,FE
0.76555,cb,FE
0.76794,cb,FE
0.77511,cb,FE
0.75598,cb,FE
0.76794,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77751,cb,FE
0.77272,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.77511,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.77033,cb,FE
0.77272,cb,FE
0.77272,cb,FE
0.77033,cb,FE
0.77511,cb,FE
0.76794,cb,FE
0.77272,cb,FE
0.77033,cb,FE
0.76315,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.7799,cb,FE
0.7799,cb,FE
0.7799,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.7799,cb,FE
0.78468,cb,FE
0.76315,cb,FE
0.76315,cb,FE
0.76555,cb,FE
0.76315,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78947,cb,FE
0.78468,cb,FE
0.7799,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.77751,cb,FE
0.78468,cb,FE
0.77751,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.78708,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.78708,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.77511,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.77511,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.77511,cb,FE
0.78708,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77033,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.77033,cb,FE
0.77511,cb,FE
0.7799,cb,FE
0.77511,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.78229,cb,FE
0.77511,cb,FE
0.77511,cb,FE
0.78468,cb,FE
0.77511,cb,FE
0.77511,cb,FE
0.78468,cb,FE
0.7799,cb,FE
0.78229,cb,FE
0.77272,cb,FE
0.77033,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.76076,cb,FE
0.76076,cb,FE
0.75837,cb,FE
0.76076,cb,FE
0.76076,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.77272,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.77272,cb,FE
0.7799,cb,FE
0.7799,cb,FE
0.7799,cb,FE
0.7799,cb,FE
0.7799,cb,FE
0.77751,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.75119,cb,FE
0.75358,cb,FE
0.75119,cb,FE
0.77033,cb,FE
0.75119,cb,FE
0.7488,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.76076,cb,FE
0.77751,cb,FE
0.77272,cb,FE
0.7799,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.7799,cb,FE
0.77751,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.75837,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77751,cb,FE
0.78229,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.77033,cb,FE
0.76794,cb,FE
0.77511,cb,FE
0.76555,cb,FE
0.76794,cb,FE
0.77511,cb,FE
0.76794,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77272,cb,FE
0.75598,cb,FE
0.77511,cb,FE
0.76076,cb,FE
0.75598,cb,FE
0.76794,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.77272,cb,FE
0.77272,cb,FE
0.77272,cb,FE
0.77033,cb,FE
0.77272,cb,FE
0.77033,cb,FE
0.77272,cb,FE
0.77033,cb,FE
0.76794,cb,FE
0.77272,cb,FE
0.77033,cb,FE
0.76794,cb,FE
0.76076,cb,FE
0.76315,cb,FE
0.76076,cb,FE
0.76315,cb,FE
0.75837,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.7799,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.7799,cb,FE
0.7799,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.7799,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.7799,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78708,cb,FE
0.77033,cb,FE
0.76315,cb,FE
0.76555,cb,FE
0.76315,cb,FE
0.76315,cb,FE
0.76315,cb,FE
0.76555,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78708,cb,FE
0.78468,cb,FE
0.78947,cb,FE
0.78468,cb,FE
0.78708,cb,FE
0.78468,cb,FE
0.79186,cb,FE
0.78229,cb,FE
0.77751,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.78708,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.78229,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.77511,cb,FE
0.7799,cb,FE
0.77511,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.78229,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.78229,cb,FE
0.77511,cb,FE
0.78708,cb,FE
0.77511,cb,FE
0.78229,cb,FE
0.77511,cb,FE
0.77033,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.78708,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.7799,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.77033,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.77511,cb,FE
0.77511,cb,FE
0.7799,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.77511,cb,FE
0.78468,cb,FE
0.77272,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.7799,cb,FE
0.78229,cb,FE
0.77272,cb,FE
0.7799,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.76076,cb,FE
0.77511,cb,FE
0.75837,cb,FE
0.76076,cb,FE
0.75837,cb,FE
0.76076,cb,FE
0.76076,cb,FE
0.76076,cb,FE
0.75837,cb,FE
0.75598,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.7799,cb,FE
0.7799,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.7799,cb,FE
0.7799,cb,FE
0.78468,cb,FE
0.7799,cb,FE
0.7799,cb,FE
0.7799,cb,FE
0.77751,cb,FE
0.78229,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78229,cb,FE
0.78229,cb,FE
0.77272,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.75119,cb,FE
0.7488,cb,FE
0.77033,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.78468,cb,FE
0.7799,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.77751,cb,FE
0.78468,cb,FE
0.77751,cb,FE
0.75837,cb,FE
0.75358,cb,FE
0.75598,cb,FE
0.75598,cb,FE
0.77033,cb,FE
0.76794,cb,FE
0.76794,cb,FE
0.76794,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77272,cb,FE
0.77272,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.77511,cb,FE
0.77033,cb,FE
0.77272,cb,FE
0.77511,cb,FE
0.77033,cb,FE
0.76794,cb,FE
0.77511,cb,FE
0.76794,cb,FE
0.77033,cb,FE
0.76794,cb,FE
0.76794,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.76794,cb,FE
0.77272,cb,FE
0.77033,cb,FE
0.77751,cb,FE
0.75837,cb,FE
0.77511,cb,FE
0.76076,cb,FE
0.75598,cb,FE
0.75837,cb,FE
0.75598,cb,FE
0.76076,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77272,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.77751,cb,FE
0.77751,cb,FE
0.7799,cb,FE
0.77033,cb,FE
0.77751,cb,FE
0.77511,cb,FE
0.77272,cb,FE
0.77272,cb,FE
0.77272,cb,FE
0.77272,cb,FE
0.77033,cb,FE
0.77272,cb,FE
0.77033,cb,FE
0.77033,cb,FE
0.76794,cb,FE
