model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
rf,1,"2, 3, 6, 7, 8, 9, 10",0.79106,0.8,0.03006,0.00894,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_leaf_nodes': 20, 'max_features': None, 'max_depth': 10, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}","[0.81005587, 0.77653631, 0.78212291, 0.85474860, 0.77653631]"
rf,1,"2, 4, 5, 6, 7, 8, 9",0.79106,0.80894,0.02273,0.01788,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.81564246, 0.79888268, 0.78212291, 0.84916201, 0.79888268]"
rf,1,"2, 4, 5, 6, 7, 8, 10",0.79106,0.81117,0.02558,0.0201,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.81005587, 0.79888268, 0.78770950, 0.86033520, 0.79888268]"
rf,1,"2, 4, 5, 6, 7, 9, 10",0.79106,0.80894,0.02857,0.01788,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.81564246, 0.79888268, 0.77653631, 0.86033520, 0.79329609]"
rf,1,"2, 4, 5, 6, 8, 9, 10",0.79106,0.81117,0.02558,0.0201,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.81005587, 0.79888268, 0.78770950, 0.86033520, 0.79888268]"
rf,1,"2, 4, 5, 7, 8, 9, 10",0.79106,0.81117,0.02558,0.0201,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.81005587, 0.79888268, 0.78770950, 0.86033520, 0.79888268]"
rf,1,"2, 4, 6, 7, 8, 9, 10",0.79106,0.8067,0.02658,0.01563,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': False}","[0.81564246, 0.78770950, 0.79329609, 0.85474860, 0.78212291]"
rf,1,"2, 5, 6, 7, 8, 9, 10",0.79106,0.80447,0.02596,0.01341,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.79888268, 0.78770950, 0.78212291, 0.85474860, 0.79888268]"
rf,1,"3, 4, 5, 6, 7, 8, 9",0.79106,0.79888,0.02473,0.00782,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': True}","[0.79888268, 0.79888268, 0.77094972, 0.84357542, 0.78212291]"
rf,1,"3, 4, 5, 6, 7, 8, 10",0.79106,0.81229,0.0284,0.02122,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.80446927, 0.79888268, 0.78212291, 0.86592179, 0.81005587]"
rf,1,"3, 4, 5, 6, 7, 9, 10",0.79106,0.81564,0.02804,0.02458,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.80446927, 0.80446927, 0.78212291, 0.86592179, 0.82122905]"
rf,1,"3, 4, 5, 6, 8, 9, 10",0.79106,0.79553,0.01752,0.00446,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.80446927, 0.79888268, 0.77094972, 0.82122905, 0.78212291]"
rf,1,"3, 4, 5, 7, 8, 9, 10",0.79106,0.81229,0.0284,0.02122,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.80446927, 0.79888268, 0.78212291, 0.86592179, 0.81005587]"
rf,1,"3, 4, 6, 7, 8, 9, 10",0.79106,0.79777,0.01948,0.0067,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79888268, 0.79888268, 0.77653631, 0.83240223, 0.78212291]"
rf,1,"3, 5, 6, 7, 8, 9, 10",0.79106,0.79888,0.02473,0.00782,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79888268, 0.79888268, 0.77094972, 0.84357542, 0.78212291]"
rf,1,"4, 5, 6, 7, 8, 9, 10",0.79106,0.8,0.01745,0.00894,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.79888268, 0.79888268, 0.78770950, 0.83240223, 0.78212291]"
rf,1,"1, 2, 3, 4, 5, 6, 7, 8",0.79106,0.81006,0.0316,0.019,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.80446927, 0.79329609, 0.78212291, 0.87150838, 0.79888268]"
rf,1,"1, 2, 3, 4, 5, 6, 7, 9",0.79106,0.80559,0.0263,0.01453,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 50, 'max_features': None, 'max_depth': 20, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.81005587, 0.78212291, 0.78770950, 0.85474860, 0.79329609]"
rf,1,"1, 2, 3, 4, 5, 6, 7, 10",0.79106,0.81453,0.03359,0.02346,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.82122905, 0.78770950, 0.78770950, 0.87709497, 0.79888268]"
