model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
cb,1,"1, 3, 9, 10",0.81006,0.79888,0.02849,-0.01117,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.78770950, 0.79329609, 0.77653631, 0.85474860, 0.78212291]"
cb,1,"1, 4, 5, 6",0.81006,0.81006,0.02892,0.0,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.79888268, 0.80446927, 0.79888268, 0.86592179, 0.78212291]"
cb,1,"1, 4, 5, 7",0.81006,0.81006,0.03407,0.0,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 7, 'iterations': 600, 'depth': 5, 'border_count': 128, 'bagging_temperature': 1.0}","[0.80446927, 0.78770950, 0.78770950, 0.87709497, 0.79329609]"
cb,1,"1, 4, 5, 8",0.81006,0.80894,0.02943,-0.00112,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.79888268, 0.80446927, 0.79329609, 0.86592179, 0.78212291]"
cb,1,"1, 4, 5, 9",0.81006,0.80782,0.02728,-0.00224,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.80446927, 0.79888268, 0.79329609, 0.86033520, 0.78212291]"
cb,1,"1, 4, 5, 10",0.81006,0.80894,0.02582,-0.00112,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.79329609, 0.79888268, 0.79888268, 0.86033520, 0.79329609]"
cb,1,"1, 4, 6, 7",0.81006,0.80894,0.02328,-0.00112,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.79888268, 0.79329609, 0.80446927, 0.85474860, 0.79329609]"
cb,1,"1, 4, 6, 8",0.81006,0.80894,0.02582,-0.00112,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.79329609, 0.79888268, 0.79888268, 0.86033520, 0.79329609]"
cb,1,"1, 4, 6, 9",0.81006,0.80894,0.02328,-0.00112,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.79888268, 0.79329609, 0.80446927, 0.85474860, 0.79329609]"
cb,1,"1, 4, 6, 10",0.81006,0.81006,0.0229,0.0,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.80446927, 0.79329609, 0.80446927, 0.85474860, 0.79329609]"
