model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
xgb,1,"1, 2, 5, 8, 9",0.78547,0.81453,0.01948,0.02905,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.82681564, 0.79329609, 0.81564246, 0.84357542, 0.79329609]"
xgb,1,"1, 2, 5, 8, 10",0.78547,0.81453,0.02189,0.02905,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83798883, 0.79329609, 0.80446927, 0.84357542, 0.79329609]"
xgb,1,"1, 2, 5, 9, 10",0.78547,0.81453,0.02011,0.02905,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83798883, 0.79329609, 0.81005587, 0.83798883, 0.79329609]"
xgb,1,"1, 2, 6, 7, 8",0.78547,0.81453,0.02161,0.02905,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.1, 'colsample_bytree': 1.0}","[0.83240223, 0.78770950, 0.81564246, 0.84357542, 0.79329609]"
xgb,1,"1, 2, 6, 7, 9",0.78547,0.81564,0.02262,0.03017,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83798883, 0.78770950, 0.81564246, 0.84357542, 0.79329609]"
xgb,1,"1, 2, 6, 7, 10",0.78547,0.8067,0.02017,0.02122,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.81564246, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"1, 2, 6, 8, 9",0.78547,0.81564,0.02262,0.03017,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83798883, 0.78770950, 0.81564246, 0.84357542, 0.79329609]"
xgb,1,"1, 2, 6, 8, 10",0.78547,0.81453,0.02381,0.02905,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83798883, 0.78770950, 0.81564246, 0.84357542, 0.78770950]"
xgb,1,"1, 2, 6, 9, 10",0.78547,0.81453,0.02381,0.02905,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83798883, 0.78770950, 0.81564246, 0.84357542, 0.78770950]"
xgb,1,"1, 2, 7, 8, 9",0.78547,0.81229,0.0189,0.02681,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 150, 'max_depth': 7, 'learning_rate': 0.4, 'gamma': 0, 'colsample_bytree': 0.8}","[0.83240223, 0.78770950, 0.81564246, 0.83240223, 0.79329609]"
xgb,1,"1, 2, 7, 8, 10",0.78547,0.81006,0.02262,0.02459,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83240223, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"1, 2, 7, 9, 10",0.78547,0.81006,0.02262,0.02459,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83240223, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"1, 2, 8, 9, 10",0.78547,0.81341,0.02167,0.02793,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83240223, 0.78770950, 0.81005587, 0.84357542, 0.79329609]"
xgb,1,"1, 3, 4, 5, 6",0.78547,0.80559,0.04018,0.02012,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 150, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0, 'colsample_bytree': 1.0}","[0.80446927, 0.77653631, 0.75977654, 0.87709497, 0.81005587]"
xgb,1,"1, 3, 4, 5, 7",0.78547,0.80782,0.03928,0.02234,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 2, 'n_estimators': 150, 'max_depth': 7, 'learning_rate': 0.3, 'gamma': 0, 'colsample_bytree': 0.8}","[0.79888268, 0.78212291, 0.77094972, 0.88268156, 0.80446927]"
xgb,1,"1, 3, 4, 5, 8",0.78547,0.79553,0.0189,0.01005,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.1, 'colsample_bytree': 1.0}","[0.80446927, 0.77653631, 0.79329609, 0.82681564, 0.77653631]"
xgb,1,"1, 3, 4, 5, 9",0.78547,0.79888,0.04566,0.01341,"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 150, 'max_depth': 10, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.80446927, 0.76536313, 0.74301676, 0.87709497, 0.80446927]"
xgb,1,"1, 3, 4, 5, 10",0.78547,0.80559,0.04111,0.02012,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 150, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0, 'colsample_bytree': 1.0}","[0.79888268, 0.77653631, 0.76536313, 0.88268156, 0.80446927]"
xgb,1,"1, 3, 4, 6, 7",0.78547,0.79665,0.02195,0.01117,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.79888268, 0.77653631, 0.78770950, 0.83798883, 0.78212291]"
xgb,1,"1, 3, 4, 6, 8",0.78547,0.7933,0.02548,0.00783,"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 150, 'max_depth': 10, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.79329609, 0.78212291, 0.75977654, 0.83798883, 0.79329609]"
xgb,1,"1, 3, 4, 6, 9",0.78547,0.7933,0.02207,0.00783,"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 150, 'max_depth': 10, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.79329609, 0.78212291, 0.76536313, 0.83240223, 0.79329609]"
xgb,1,"1, 3, 4, 6, 10",0.78547,0.79777,0.0198,0.01229,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.1, 'colsample_bytree': 1.0}","[0.80446927, 0.79329609, 0.78212291, 0.83240223, 0.77653631]"
