model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
lgbm,0,"2, 4, 6",0.78994,0.80559,0.02677,0.01565,,"[0.81005587, 0.79329609, 0.77653631, 0.85474860, 0.79329609]"
lgbm,0,"2, 4, 7",0.78994,0.79777,0.02986,0.00783,,"[0.79888268, 0.78212291, 0.77094972, 0.85474860, 0.78212291]"
lgbm,0,"2, 4, 8",0.78994,0.79888,0.02737,0.00894,,"[0.80446927, 0.78212291, 0.77094972, 0.84916201, 0.78770950]"
lgbm,0,"2, 4, 9",0.78994,0.79777,0.02769,0.00783,,"[0.80446927, 0.77653631, 0.77653631, 0.84916201, 0.78212291]"
lgbm,0,"2, 4, 10",0.78994,0.79888,0.02737,0.00894,,"[0.80446927, 0.78212291, 0.77094972, 0.84916201, 0.78770950]"
lgbm,0,"2, 4, 11",0.78994,0.8,0.02943,0.01006,,"[0.80446927, 0.77094972, 0.78212291, 0.85474860, 0.78770950]"
lgbm,0,"2, 5, 6",0.78994,0.78994,0.02195,0.0,,"[0.77094972, 0.77653631, 0.78212291, 0.83240223, 0.78770950]"
lgbm,0,"2, 5, 7",0.78994,0.77207,0.01781,-0.01786,,"[0.76536313, 0.75977654, 0.75418994, 0.80446927, 0.77653631]"
lgbm,0,"2, 5, 8",0.78994,0.80335,0.03487,0.01341,,"[0.80446927, 0.77653631, 0.76536313, 0.86592179, 0.80446927]"
lgbm,0,"2, 5, 9",0.78994,0.8,0.03469,0.01006,,"[0.79888268, 0.78212291, 0.76536313, 0.86592179, 0.78770950]"
lgbm,0,"2, 5, 10",0.78994,0.77542,0.02218,-0.01451,,"[0.75977654, 0.76536313, 0.75418994, 0.81564246, 0.78212291]"
lgbm,0,"2, 5, 11",0.78994,0.78436,0.02751,-0.00558,,"[0.80446927, 0.75977654, 0.75418994, 0.82681564, 0.77653631]"
lgbm,0,"2, 6, 7",0.78994,0.7743,0.02513,-0.01563,,"[0.76536313, 0.77653631, 0.75977654, 0.82122905, 0.74860335]"
lgbm,0,"2, 6, 8",0.78994,0.80223,0.02705,0.01229,,"[0.79329609, 0.79329609, 0.77653631, 0.85474860, 0.79329609]"
lgbm,0,"2, 6, 9",0.78994,0.79106,0.02488,0.00112,,"[0.78770950, 0.77653631, 0.78770950, 0.83798883, 0.76536313]"
lgbm,0,"2, 6, 10",0.78994,0.77095,0.02473,-0.01898,,"[0.77094972, 0.77094972, 0.75418994, 0.81564246, 0.74301676]"
lgbm,0,"2, 6, 11",0.78994,0.78212,0.0262,-0.00781,,"[0.78212291, 0.76536313, 0.77094972, 0.83240223, 0.75977654]"
lgbm,0,"2, 7, 8",0.78994,0.79106,0.03231,0.00112,,"[0.79888268, 0.77653631, 0.75418994, 0.84916201, 0.77653631]"
lgbm,0,"2, 7, 9",0.78994,0.78659,0.02857,-0.00334,,"[0.79329609, 0.77653631, 0.77094972, 0.83798883, 0.75418994]"
lgbm,0,"2, 7, 10",0.78994,0.76648,0.02161,-0.02345,,"[0.76536313, 0.77094972, 0.74860335, 0.80446927, 0.74301676]"
lgbm,0,"2, 7, 11",0.78994,0.77765,0.02582,-0.01229,,"[0.77653631, 0.75977654, 0.77094972, 0.82681564, 0.75418994]"
lgbm,0,"2, 8, 9",0.78994,0.7933,0.02998,0.00336,,"[0.79888268, 0.77653631, 0.76536313, 0.84916201, 0.77653631]"
lgbm,0,"2, 8, 10",0.78994,0.8,0.02582,0.01006,,"[0.79888268, 0.78212291, 0.77653631, 0.84916201, 0.79329609]"
lgbm,0,"2, 8, 11",0.78994,0.79777,0.03068,0.00783,,"[0.80446927, 0.77094972, 0.78212291, 0.85474860, 0.77653631]"
lgbm,0,"2, 9, 10",0.78994,0.78771,0.02804,-0.00222,,"[0.79329609, 0.77653631, 0.77653631, 0.83798883, 0.75418994]"
lgbm,0,"2, 9, 11",0.78994,0.79106,0.03052,0.00112,,"[0.79329609, 0.77094972, 0.77653631, 0.84916201, 0.76536313]"
lgbm,0,"2, 10, 11",0.78994,0.77318,0.02658,-0.01675,,"[0.77653631, 0.74860335, 0.77094972, 0.82122905, 0.74860335]"
lgbm,0,"3, 4, 5",0.78994,0.80447,0.03277,0.01453,,"[0.80446927, 0.79888268, 0.77653631, 0.86592179, 0.77653631]"
lgbm,0,"3, 4, 6",0.78994,0.79441,0.03027,0.00446,,"[0.79888268, 0.78770950, 0.75977654, 0.84916201, 0.77653631]"
lgbm,0,"3, 4, 7",0.78994,0.79218,0.03188,0.00224,,"[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.77653631]"
lgbm,0,"3, 4, 8",0.78994,0.78436,0.01922,-0.00558,,"[0.79888268, 0.78212291, 0.75418994, 0.81005587, 0.77653631]"
lgbm,0,"3, 4, 9",0.78994,0.78883,0.02606,-0.0011,,"[0.79888268, 0.78212291, 0.75418994, 0.83240223, 0.77653631]"
lgbm,0,"3, 4, 10",0.78994,0.78436,0.01922,-0.00558,,"[0.79888268, 0.78212291, 0.75418994, 0.81005587, 0.77653631]"
