model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
dt,0,"3, 9, 11",0.75754,0.79441,0.03487,0.03686,,"[0.79888268, 0.77653631, 0.76536313, 0.86033520, 0.77094972]"
dt,0,"3, 10, 11",0.75754,0.7676,0.03699,0.01005,,"[0.77094972, 0.74860335, 0.73743017, 0.83798883, 0.74301676]"
dt,0,"4, 5, 6",0.75754,0.7933,0.02998,0.03576,,"[0.77653631, 0.78770950, 0.75418994, 0.84357542, 0.80446927]"
dt,0,"4, 5, 7",0.75754,0.81006,0.0229,0.05252,,"[0.79329609, 0.80446927, 0.79329609, 0.85474860, 0.80446927]"
dt,0,"4, 5, 8",0.75754,0.81006,0.0229,0.05252,,"[0.79329609, 0.80446927, 0.79329609, 0.85474860, 0.80446927]"
dt,0,"4, 5, 9",0.75754,0.81341,0.02138,0.05586,,"[0.80446927, 0.80446927, 0.79329609, 0.85474860, 0.81005587]"
dt,0,"4, 5, 10",0.75754,0.81006,0.0229,0.05252,,"[0.79329609, 0.80446927, 0.79329609, 0.85474860, 0.80446927]"
dt,0,"4, 5, 11",0.75754,0.80447,0.03689,0.04693,,"[0.78770950, 0.81564246, 0.77094972, 0.87150838, 0.77653631]"
dt,0,"4, 6, 7",0.75754,0.79777,0.02458,0.04022,,"[0.79888268, 0.78770950, 0.77094972, 0.84357542, 0.78770950]"
dt,0,"4, 6, 8",0.75754,0.79777,0.02458,0.04022,,"[0.79888268, 0.78770950, 0.77094972, 0.84357542, 0.78770950]"
dt,0,"4, 6, 9",0.75754,0.79777,0.02458,0.04022,,"[0.79888268, 0.78770950, 0.77094972, 0.84357542, 0.78770950]"
dt,0,"4, 6, 10",0.75754,0.79777,0.02458,0.04022,,"[0.79888268, 0.78770950, 0.77094972, 0.84357542, 0.78770950]"
dt,0,"4, 6, 11",0.75754,0.79665,0.03112,0.0391,,"[0.79888268, 0.76536313, 0.77653631, 0.85474860, 0.78770950]"
dt,0,"4, 7, 8",0.75754,0.8,0.02582,0.04246,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 7, 9",0.75754,0.8,0.02582,0.04246,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 7, 10",0.75754,0.8,0.02582,0.04246,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 7, 11",0.75754,0.79888,0.02892,0.04134,,"[0.79329609, 0.77653631, 0.77653631, 0.85474860, 0.79329609]"
dt,0,"4, 8, 9",0.75754,0.8,0.02582,0.04246,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 8, 10",0.75754,0.8,0.02582,0.04246,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 8, 11",0.75754,0.8,0.02879,0.04246,,"[0.79888268, 0.77653631, 0.77653631, 0.85474860, 0.79329609]"
dt,0,"4, 9, 10",0.75754,0.8,0.02582,0.04246,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 9, 11",0.75754,0.8,0.02901,0.04246,,"[0.79888268, 0.77094972, 0.78212291, 0.85474860, 0.79329609]"
dt,0,"4, 10, 11",0.75754,0.79888,0.02914,0.04134,,"[0.79329609, 0.77094972, 0.78212291, 0.85474860, 0.79329609]"
dt,0,"5, 6, 7",0.75754,0.78324,0.02533,0.0257,,"[0.76536313, 0.78212291, 0.77094972, 0.83240223, 0.76536313]"
dt,0,"5, 6, 8",0.75754,0.78883,0.02354,0.03129,,"[0.77094972, 0.78770950, 0.76536313, 0.83240223, 0.78770950]"
dt,0,"5, 6, 9",0.75754,0.79888,0.02572,0.04134,,"[0.77653631, 0.78770950, 0.78770950, 0.84916201, 0.79329609]"
dt,0,"5, 6, 10",0.75754,0.78101,0.02677,0.02346,,"[0.75977654, 0.78212291, 0.76536313, 0.83240223, 0.76536313]"
dt,0,"5, 6, 11",0.75754,0.78212,0.03389,0.02458,,"[0.74860335, 0.78770950, 0.77653631, 0.84357542, 0.75418994]"
dt,0,"5, 7, 8",0.75754,0.80335,0.02011,0.04581,,"[0.77653631, 0.80446927, 0.79329609, 0.83798883, 0.80446927]"
dt,0,"5, 7, 9",0.75754,0.81229,0.02251,0.05474,,"[0.78770950, 0.80446927, 0.80446927, 0.85474860, 0.81005587]"
